190198,000000; 0,000977; 0,002451; -0,022491
190207,000000; 0,003812; 0,007811; -0,009951
190216,000000; -0,001890; -0,013089; -0,012578
190225,000000; -0,017388; -0,035265; -0,031141
190234,000000; -0,034177; -0,059970; -0,050399
190243,000000; -0,051975; -0,085777; -0,083078
190252,000000; -0,069174; -0,108753; -0,101175
190261,000000; -0,085081; -0,129440; -0,110966
190270,000000; -0,099697; -0,150019; -0,138742
190280,000000; -0,106533; -0,151767; -0,164648
190291,000000; -0,106407; -0,157235; -0,209056
190300,000000; -0,104926; -0,156497; -0,231295
190309,000000; -0,101902; -0,156806; -0,257878
190318,000000; -0,098469; -0,152490; -0,257229
190327,000000; -0,095098; -0,148315; -0,250149
190336,000000; -0,091885; -0,146904; -0,262966
190345,000000; -0,088200; -0,142670; -0,261919
190354,000000; -0,083695; -0,140748; -0,279639
190363,000000; -0,079065; -0,134994; -0,270665
190372,000000; -0,075190; -0,137212; -0,295242
190383,000000; -0,071032; -0,132218; -0,292769
190392,000000; -0,067063; -0,132561; -0,303574
190401,000000; -0,065079; -0,143075; -0,342011
190410,000000; -0,064354; -0,140433; -0,328443
190419,000000; -0,064008; -0,138688; -0,315649
190428,000000; -0,063756; -0,141734; -0,322863
190437,000000; -0,063157; -0,144567; -0,322265
190446,000000; -0,062559; -0,145869; -0,322434
190456,000000; -0,070466; -0,170371; -0,330847
190465,000000; -0,086090; -0,190665; -0,339983
190474,000000; -0,100706; -0,216444; -0,367399
190483,000000; -0,106029; -0,210698; -0,365448
190492,000000; -0,101903; -0,208343; -0,367409
190501,000000; -0,097839; -0,205218; -0,362863
190510,000000; -0,094878; -0,203736; -0,359522
190519,000000; -0,092043; -0,198586; -0,349893
190528,000000; -0,098375; -0,227623; -0,368975
190539,000000; -0,113747; -0,249632; -0,383234
190548,000000; -0,127229; -0,265045; -0,388721
190557,000000; -0,139734; -0,286742; -0,406118
190566,000000; -0,153311; -0,313097; -0,430541
190575,000000; -0,161501; -0,331282; -0,468532
190584,000000; -0,162698; -0,347210; -0,498600
190593,000000; -0,160902; -0,336213; -0,479296
190602,000000; -0,155831; -0,334464; -0,483436
190612,000000; -0,151168; -0,333925; -0,478774
190621,000000; -0,149215; -0,346406; -0,498972
190630,000000; -0,147987; -0,341428; -0,486717
190639,000000; -0,145341; -0,337048; -0,479966
190648,000000; -0,140805; -0,330329; -0,471585
190657,000000; -0,136584; -0,330473; -0,470271
190666,000000; -0,133465; -0,323372; -0,457044
190675,000000; -0,130662; -0,328219; -0,464051
190684,000000; -0,128425; -0,329935; -0,464888
190693,000000; -0,126378; -0,309530; -0,426820
190702,000000; -0,123858; -0,314080; -0,435008
190711,000000; -0,120550; -0,298831; -0,409635
190720,000000; -0,118030; -0,290426; -0,392297
190729,000000; -0,115951; -0,272438; -0,362886
190738,000000; -0,113841; -0,275906; -0,360775
190747,000000; -0,113274; -0,274060; -0,353308
190756,000000; -0,113211; -0,270993; -0,346555
190765,000000; -0,113337; -0,277947; -0,353208
190774,000000; -0,112423; -0,284531; -0,365163
190783,000000; -0,108801; -0,275586; -0,354601
190792,000000; -0,104674; -0,281134; -0,363398
190801,000000; -0,101619; -0,270803; -0,346928
190810,000000; -0,099193; -0,274012; -0,351095
190819,000000; -0,096516; -0,276325; -0,354893
190828,000000; -0,092169; -0,275102; -0,356957
190837,000000; -0,087318; -0,271696; -0,351960
190846,000000; -0,084861; -0,277268; -0,355946
190854,000000; -0,084609; -0,284543; -0,361951
190863,000000; -0,084451; -0,290314; -0,367867
190873,000000; -0,083223; -0,299338; -0,379078
190882,000000; -0,081711; -0,294715; -0,370145
190891,000000; -0,080451; -0,285316; -0,355214
190900,000000; -0,078876; -0,275129; -0,340426
190909,000000; -0,076293; -0,282750; -0,351145
190918,000000; -0,072513; -0,279139; -0,347361
190927,000000; -0,069268; -0,283440; -0,350721
190936,000000; -0,066559; -0,276340; -0,341478
190945,000000; -0,064102; -0,276460; -0,339268
190955,000000; -0,062275; -0,266068; -0,324713
190964,000000; -0,061110; -0,268193; -0,324259
190973,000000; -0,060291; -0,269101; -0,324154
190982,000000; -0,058212; -0,262589; -0,316319
190991,000000; -0,056259; -0,269231; -0,321863
191001,000000; -0,054495; -0,268497; -0,320913
191011,000000; -0,051345; -0,260792; -0,312137
191020,000000; -0,047848; -0,248652; -0,296777
191029,000000; -0,045517; -0,249830; -0,296030
191040,000000; -0,043690; -0,249991; -0,295794
191049,000000; -0,041769; -0,256393; -0,301984
191058,000000; -0,039501; -0,250100; -0,294631
191067,000000; -0,035689; -0,241449; -0,286002
191076,000000; -0,032130; -0,241662; -0,284386
191085,000000; -0,030366; -0,232496; -0,271539
191096,000000; -0,028633; -0,227416; -0,265619
191105,000000; -0,026208; -0,227790; -0,265715
191114,000000; -0,023310; -0,221534; -0,258839
191123,000000; -0,020916; -0,229131; -0,265679
191133,000000; -0,018963; -0,241151; -0,279252
191142,000000; -0,016569; -0,235894; -0,272459
191151,000000; -0,014458; -0,242993; -0,279166
191160,000000; -0,012631; -0,238484; -0,272925
191169,000000; -0,011718; -0,236525; -0,267758
191178,000000; -0,009985; -0,224082; -0,255440
191187,000000; -0,006552; -0,229458; -0,261374
191196,000000; -0,003307; -0,223517; -0,254292
191205,000000; 0,000315; -0,239778; -0,273097
191214,000000; 0,004158; -0,262621; -0,297632
191223,000000; 0,008222; -0,271892; -0,308199
191232,000000; 0,012537; -0,281858; -0,318205
191241,000000; 0,016034; -0,293174; -0,328705
191250,000000; 0,017262; -0,303052; -0,334580
191259,000000; 0,016380; -0,295771; -0,322793
191268,000000; 0,016758; -0,284132; -0,310139
191277,000000; 0,021074; -0,266476; -0,294044
191286,000000; 0,026649; -0,270154; -0,296742
191294,000000; 0,029768; -0,259450; -0,282211
191303,000000; 0,031217; -0,267864; -0,289267
191312,000000; 0,033044; -0,262240; -0,282723
191321,000000; 0,035721; -0,250015; -0,269040
191330,000000; 0,038210; -0,263655; -0,281992
191339,000000; 0,030744; -0,278259; -0,278170
191348,000000; 0,013199; -0,299930; -0,290750
191357,000000; -0,003780; -0,336478; -0,321935
191366,000000; -0,011025; -0,342658; -0,336232
191375,000000; -0,008977; -0,340749; -0,334576
191384,000000; -0,006804; -0,340342; -0,332848
191393,000000; -0,006048; -0,379696; -0,371598
191402,000000; -0,005418; -0,372632; -0,363746
191411,000000; -0,001795; -0,359598; -0,360123
191420,000000; 0,003623; -0,354373; -0,354481
191430,000000; 0,007466; -0,364911; -0,363557
191439,000000; 0,009671; -0,364068; -0,360929
191448,000000; 0,012978; -0,365210; -0,363820
191457,000000; 0,018207; -0,346607; -0,345229
191466,000000; 0,022365; -0,332136; -0,328235
191475,000000; 0,024066; -0,339824; -0,333666
191485,000000; 0,024791; -0,347109; -0,339881
191494,000000; 0,026618; -0,351537; -0,344840
191503,000000; 0,030020; -0,360737; -0,354632
191512,000000; 0,034272; -0,349941; -0,343775
191521,000000; 0,038966; -0,332586; -0,326305
191530,000000; 0,044069; -0,321306; -0,315472
191539,000000; 0,049550; -0,316349; -0,311109
191547,000000; 0,053109; -0,291459; -0,282697
191558,000000; 0,054495; -0,299420; -0,289799
191567,000000; 0,056102; -0,306301; -0,296475
191576,000000; 0,059000; -0,304093; -0,295187
191585,000000; 0,062339; -0,309755; -0,300020
191594,000000; 0,065709; -0,313891; -0,304678
191603,000000; 0,070560; -0,315441; -0,307760
191612,000000; 0,076293; -0,297839; -0,290362
191623,000000; 0,089901; -0,310901; -0,317920
191632,000000; 0,111920; -0,303360; -0,316972
191641,000000; 0,135734; -0,292710; -0,314310
191650,000000; 0,161564; -0,280746; -0,309773
191659,000000; 0,186669; -0,253750; -0,286545
191668,000000; 0,208089; -0,246681; -0,280609
191677,000000; 0,226800; -0,234696; -0,270968
191686,000000; 0,243653; -0,220500; -0,256910
191695,000000; 0,271058; -0,207034; -0,265582
191704,000000; 0,310874; -0,199695; -0,268463
191713,000000; 0,348957; -0,219494; -0,230379
191721,000000; 0,390191; -0,230502; -0,258949
191730,000000; 0,437126; -0,208334; -0,248616
191739,000000; 0,482989; -0,184616; -0,233125
191748,000000; 0,538713; -0,098825; -0,175986
191757,000000; 0,610060; 0,002534; -0,098895
191768,000000; 0,683329; 0,120580; 0,003788
191777,000000; 0,743368; 0,212165; 0,063827
191786,000000; 0,795784; 0,336655; 0,173932
191795,000000; 0,845649; 0,429325; 0,265251
191804,000000; 0,884425; 0,519288; 0,304027
191814,000000; 0,922131; 0,637196; 0,412156
191823,000000; 0,959647; 0,707476; 0,484350
191834,000000; 0,989446; 0,740843; 0,520861
191843,000000; 1,013890; 0,721609; 0,505508
191852,000000; 1,032633; 0,672994; 0,465560
191863,000000; 1,057518; 0,624117; 0,490445
191872,000000; 1,100011; 0,624241; 0,473987
191882,000000; 1,151262; 0,619571; 0,460012
191891,000000; 1,210072; 0,678286; 0,499351
191900,000000; 1,279246; 0,738378; 0,541052
191911,000000; 1,345932; 0,779577; 0,579088
191920,000000; 1,422477; 0,849240; 0,612526
191929,000000; 1,513512; 0,912011; 0,659017
191938,000000; 1,601302; 0,981020; 0,713986
191947,000000; 1,694668; 1,034016; 0,740168
191958,000000; 1,796508; 1,087905; 0,773785
191967,000000; 1,904269; 1,117811; 0,881546
191976,000000; 2,025544; 1,157357; 0,884267
191985,000000; 2,168460; 1,228890; 0,907897
191995,000000; 2,329330; 1,342835; 1,068768
192004,000000; 2,515086; 1,492033; 1,254523
192015,000000; 2,727963; 1,748940; 1,445514
192024,000000; 2,945187; 2,054317; 1,662738
192033,000000; 3,147449; 2,392239; 1,967465
192042,000000; 3,333645; 2,716240; 2,253921
192051,000000; 3,518456; 2,979414; 2,472211
192060,000000; 3,705944; 3,236238; 2,659699
192069,000000; 3,890723; 3,538370; 2,844478
192078,000000; 4,062366; 3,787983; 3,077595
192088,000000; 4,227678; 4,028422; 3,284649
192097,000000; 4,398282; 4,231786; 3,458237
192106,000000; 4,570650; 4,430413; 3,628329
192115,000000; 4,750042; 4,646511; 3,806616
192126,000000; 4,935231; 4,801175; 3,933227
192135,000000; 5,122278; 4,964518; 4,120274
192144,000000; 5,320507; 5,131179; 4,243621
192153,000000; 5,531463; 5,342196; 4,414604
192162,000000; 5,755113; 5,584352; 4,638254
192171,000000; 5,984716; 5,857998; 4,867857
192182,000000; 6,213311; 6,174406; 5,096453
192191,000000; 6,442474; 6,501261; 5,388567
192200,000000; 6,671038; 6,882769; 5,617131
192211,000000; 6,897428; 7,259168; 5,965362
192220,000000; 7,116605; 7,653318; 6,184538
192230,000000; 7,320945; 7,987782; 6,513566
192239,000000; 7,510103; 8,306372; 6,824381
192248,000000; 7,694346; 8,552713; 7,059381
192257,000000; 7,879283; 8,761104; 7,256107
192266,000000; 8,060944; 8,964855; 7,456533
192275,000000; 8,229185; 9,180192; 7,624774
192284,000000; 8,400388; 9,362741; 7,795977
192293,000000; 8,583308; 9,574662; 7,978898
192302,000000; 8,774324; 9,799166; 8,169913
192311,000000; 8,975168; 10,070239; 8,370757
192320,000000; 9,175351; 10,343092; 8,636551
192329,000000; 9,367092; 10,622308; 8,917969
192338,000000; 9,548847; 10,890825; 9,187589
192347,000000; 9,721498; 11,174557; 9,478049
192356,000000; 9,889236; 11,484428; 9,645787
192365,000000; 10,050138; 11,745925; 9,806689
192374,000000; 10,190345; 11,996763; 9,946896
192383,000000; 10,308847; 12,191994; 10,065398
192392,000000; 10,415821; 12,336372; 10,172372
192401,000000; 10,518858; 12,498483; 10,372019
192410,000000; 10,618871; 12,663472; 10,472032
192419,000000; 10,716457; 12,809735; 10,657402
192428,000000; 10,808217; 12,969231; 10,749162
192437,000000; 10,888132; 13,125739; 10,829077
192446,000000; 10,956865; 13,207980; 10,897810
192455,000000; 11,018511; 13,320028; 11,066893
192464,000000; 11,072691; 13,383379; 11,192313
192473,000000; 11,119626; 13,380873; 11,250259
192482,000000; 11,165207; 13,406052; 11,330449
192491,000000; 11,212362; 13,444983; 11,422347
192500,000000; 11,265849; 13,516876; 11,536431
192509,000000; 11,312059; 13,532619; 11,621233
192518,000000; 11,346048; 13,575086; 11,655222
192527,000000; 11,385202; 13,660215; 11,694376
192536,000000; 11,427129; 13,674534; 11,763996
192545,000000; 11,465779; 13,664552; 11,809423
192554,000000; 11,500555; 13,686735; 11,887489
192563,000000; 11,525251; 13,699886; 11,912186
192572,000000; 11,541852; 13,685650; 11,928786
192584,000000; 11,559807; 13,702214; 11,946741
192593,000000; 11,577573; 13,700175; 11,964507
192602,000000; 11,591590; 13,699827; 12,024041
192611,000000; 11,604883; 13,689651; 12,068563
192622,000000; 11,620130; 13,694622; 12,126168
192631,000000; 11,628540; 13,633685; 12,131398
192641,000000; 11,630651; 13,583354; 12,133509
192650,000000; 11,635312; 13,589556; 12,138170
192659,000000; 11,638998; 13,576834; 12,141856
192669,000000; 11,639534; 13,555336; 12,142392
192678,000000; 11,638211; 13,532034; 12,141069
192687,000000; 11,635187; 13,501101; 12,166252
192696,000000; 11,630777; 13,455917; 12,161842
192705,000000; 11,624855; 13,409981; 12,171025
192714,000000; 11,618681; 13,353295; 12,164851
192723,000000; 11,606900; 13,288355; 12,161963
192733,000000; 11,590488; 13,236090; 12,160967
192742,000000; 11,575085; 13,144589; 12,123036
192751,000000; 11,566454; 13,081859; 12,099162
192760,000000; 11,566863; 13,018403; 12,078424
192769,000000; 11,571336; 12,981503; 12,082897
192778,000000; 11,577699; 12,924099; 12,089260
192787,000000; 11,582329; 12,864817; 12,093890
192796,000000; 11,587998; 12,827090; 12,091100
192805,000000; 11,597543; 12,806785; 12,100644
192814,000000; 11,608757; 12,787781; 12,115677
192825,000000; 11,618018; 12,757451; 12,122046
192836,000000; 11,624475; 12,738471; 12,138133
192847,000000; 11,628728; 12,722123; 12,142385
192856,000000; 11,632161; 12,734071; 12,186316
192865,000000; 11,636193; 12,726797; 12,210709
192874,000000; 11,641202; 12,741521; 12,254118
192884,000000; 11,646714; 12,761172; 12,259630
192893,000000; 11,650336; 12,770294; 12,300227
192902,000000; 11,642020; 12,757612; 12,291911
192913,000000; 11,630397; 12,790604; 12,348100
192923,000000; 11,626019; 12,810438; 12,343721
192932,000000; 11,621262; 12,815883; 12,338964
192941,000000; 11,600471; 12,779708; 12,318174
192950,000000; 11,565223; 12,747910; 12,282926
192959,000000; 11,537912; 12,716564; 12,280295
192969,000000; 11,509342; 12,670926; 12,282789
192980,000000; 11,471479; 12,623305; 12,244926
192989,000000; 11,438877; 12,575802; 12,225738
192998,000000; 11,403440; 12,498311; 12,198075
193007,000000; 11,359529; 12,431849; 12,169322
193016,000000; 11,317791; 12,363926; 12,127584
193025,000000; 11,277723; 12,267292; 12,066731
193034,000000; 11,238537; 12,193395; 12,027546
193043,000000; 11,200138; 12,122300; 11,989147
193053,000000; 11,170812; 12,083764; 11,959821
193062,000000; 11,143250; 11,976147; 11,890645
193072,000000; 11,109765; 11,872819; 11,857161
193081,000000; 11,078297; 11,782758; 11,793660
193090,000000; 11,049379; 11,693172; 11,728155
193099,000000; 11,031330; 11,630651; 11,675157
193108,000000; 11,022479; 11,608918; 11,670843
193119,000000; 11,014069; 11,576018; 11,654400
193128,000000; 11,003705; 11,544220; 11,642904
193137,000000; 10,989467; 11,509349; 11,627995
193146,000000; 10,973402; 11,461708; 11,599055
193155,000000; 10,956833; 11,446551; 11,582486
193164,000000; 10,941555; 11,397947; 11,549307
193173,000000; 10,928735; 11,353330; 11,519507
193182,000000; 10,924105; 11,341145; 11,514877
193191,000000; 10,928105; 11,321393; 11,502427
193200,000000; 10,934122; 11,329797; 11,517717
193209,000000; 10,942690; 11,343357; 11,535024
193218,000000; 10,953305; 11,356908; 11,553797
193229,000000; 10,962535; 11,346680; 11,551619
193238,000000; 10,968236; 11,363690; 11,577775
193248,000000; 10,971197; 11,417239; 11,638186
193257,000000; 10,965369; 11,422292; 11,663171
193266,000000; 10,951982; 11,435475; 11,686360
193275,000000; 10,939696; 11,430868; 11,691028
193284,000000; 10,927159; 11,417979; 11,688993
193293,000000; 10,911819; 11,426189; 11,709513
193304,000000; 10,894053; 11,426977; 11,720778
193313,000000; 10,874522; 11,424575; 11,729993
193322,000000; 10,852818; 11,413897; 11,730524
193331,000000; 10,828627; 11,386522; 11,715999
193340,000000; 10,803427; 11,335880; 11,675558
193351,000000; 10,780463; 11,304097; 11,651205
193360,000000; 10,753878; 11,278776; 11,643055
193369,000000; 10,722189; 11,261350; 11,636509
193378,000000; 10,689775; 11,248343; 11,604095
193387,000000; 10,654369; 11,256803; 11,626501
193396,000000; 10,615782; 11,237201; 11,620059
193405,000000; 10,572942; 11,235470; 11,577219
193414,000000; 10,520400; 11,262767; 11,524677
193424,000000; 10,463858; 11,231815; 11,468135
193433,000000; 10,396731; 11,154799; 11,432463
193444,000000; 10,315304; 11,050149; 11,351035
193455,000000; 10,239231; 10,908877; 11,274962
193464,000000; 10,173302; 10,820498; 11,201878
193473,000000; 10,110837; 10,714993; 11,115191
193482,000000; 10,047553; 10,604096; 11,023907
193491,000000; 9,984396; 10,485589; 10,960750
193500,000000; 9,922719; 10,403393; 10,899073
193509,000000; 9,858522; 10,310390; 10,826184
193520,000000; 9,803020; 10,310781; 10,821045
193529,000000; 9,748304; 10,314260; 10,848212
193538,000000; 9,680516; 10,300385; 10,849360
193547,000000; 9,596915; 10,225719; 10,765759
193556,000000; 9,503770; 10,150568; 10,672614
193565,000000; 9,407317; 10,058974; 10,613403
193575,000000; 9,298894; 9,939363; 10,525313
193584,000000; 9,186628; 9,812294; 10,423395
193593,000000; 9,067967; 9,651028; 10,299150
193602,000000; 8,945181; 9,502504; 10,174630
193611,000000; 8,828473; 9,301387; 10,057922
193620,000000; 8,717499; 9,126008; 9,946948
193629,000000; 8,608383; 8,958074; 9,837832
193638,000000; 8,505252; 8,853225; 9,734701
193647,000000; 8,411350; 8,780664; 9,667930
193656,000000; 8,313070; 8,687268; 9,569650
193665,000000; 8,198915; 8,597793; 9,507312
193674,000000; 8,077230; 8,495934; 9,420413
193685,000000; 7,944836; 8,341166; 9,288018
193694,000000; 7,800535; 8,170188; 9,143717
193703,000000; 7,657336; 8,000681; 9,000518
193714,000000; 7,515932; 7,847921; 8,867065
193723,000000; 7,375285; 7,710857; 8,726418
193732,000000; 7,225029; 7,533145; 8,576162
193741,000000; 7,077798; 7,368538; 8,428931
193750,000000; 6,927921; 7,168308; 8,279055
193759,000000; 6,763932; 6,986799; 8,119891
193769,000000; 6,601707; 6,817012; 7,957666
193780,000000; 6,444901; 6,652397; 7,800859
193789,000000; 6,288661; 6,465292; 7,638001
193798,000000; 6,119317; 6,256971; 7,468657
193807,000000; 5,947327; 6,032244; 7,296667
193816,000000; 5,774171; 5,780906; 7,123512
193824,000000; 5,595346; 5,499721; 6,862431
193833,000000; 5,429152; 5,264661; 6,696237
193842,000000; 5,272755; 5,020302; 6,539839
193851,000000; 5,121901; 4,787376; 6,388986
193860,000000; 4,977442; 4,560728; 6,244527
193870,000000; 4,832416; 4,377884; 6,062011
193879,000000; 4,690193; 4,196117; 5,874754
193888,000000; 4,547750; 4,019671; 5,732311
193898,000000; 4,401842; 3,859774; 5,570768
193907,000000; 4,255745; 3,698217; 5,407427
193916,000000; 4,114058; 3,560838; 5,259726
193925,000000; 3,975836; 3,372172; 5,068012
193934,000000; 3,833897; 3,195474; 4,891417
193943,000000; 3,690793; 3,021733; 4,712504
193952,000000; 3,548948; 2,866206; 4,553147
193961,000000; 3,405371; 2,631201; 4,409570
193970,000000; 3,271811; 2,482727; 4,276010
193979,000000; 3,158978; 2,370493; 4,163177
193988,000000; 3,055186; 2,233427; 4,005280
193997,000000; 2,948212; 2,071703; 3,898306
194005,000000; 2,839631; 1,959338; 3,763205
194014,000000; 2,730798; 1,846237; 3,631913
194025,000000; 2,620706; 1,718073; 3,483844
194035,000000; 2,511244; 1,581283; 3,327823
194046,000000; 2,402002; 1,455446; 3,183200
194055,000000; 2,301548; 1,323976; 3,018910
194064,000000; 2,210387; 1,204461; 2,875070
194073,000000; 2,121588; 1,093615; 2,737837
194082,000000; 2,031089; 1,004264; 2,647338
194090,000000; 1,936526; 0,855592; 2,552775
194099,000000; 1,851193; 0,737491; 2,396022
194110,000000; 1,776160; 0,624340; 2,253964
194121,000000; 1,697725; 0,510486; 2,119378
194130,000000; 1,629842; 0,452513; 2,012087
194139,000000; 1,571410; 0,376087; 1,910671
194148,000000; 1,508221; 0,328962; 1,847481
194157,000000; 1,444811; 0,249447; 1,739665
194168,000000; 1,378693; 0,179894; 1,645476
194176,000000; 1,325300; 0,132748; 1,546925
194185,000000; 1,285673; 0,097335; 1,477705
194194,000000; 1,244723; 0,055964; 1,402768
194203,000000; 1,203899; 0,016793; 1,330200
194212,000000; 1,164083; -0,012541; 1,267299
194221,000000; 1,125779; -0,045271; 1,201240
194230,000000; 1,095917; -0,049683; 1,151862
194240,000000; 1,073962; -0,046339; 1,118145
194249,000000; 1,052416; -0,042507; 1,085837
194258,000000; 1,022900; -0,033647; 1,072800
194267,000000; 0,977887; -0,091179; 0,999557
194276,000000; 0,934574; -0,122373; 0,930162
194285,000000; 0,900775; -0,151439; 0,872076
194294,000000; 0,867227; -0,153259; 0,842018
194303,000000; 0,834499; -0,145366; 0,820164
194312,000000; 0,803251; -0,135935; 0,800403
194324,000000; 0,764317; -0,161772; 0,760761
194335,000000; 0,717098; -0,193453; 0,707762
194344,000000; 0,674164; -0,245259; 0,664827
194353,000000; 0,630032; -0,304167; 0,591658
194362,000000; 0,594784; -0,302324; 0,548832
194371,000000; 0,570245; -0,277066; 0,550226
194380,000000; 0,538871; -0,267034; 0,538440
194389,000000; 0,504631; -0,276276; 0,504700
194398,000000; 0,464657; -0,301006; 0,466410
194407,000000; 0,430952; -0,298481; 0,428839
194416,000000; 0,406697; -0,296628; 0,408072
194425,000000; 0,374126; -0,322846; 0,366841
194434,000000; 0,335822; -0,355310; 0,314774
194443,000000; 0,303062; -0,364593; 0,276158
194452,000000; 0,272570; -0,356076; 0,266941
194461,000000; 0,239936; -0,343838; 0,255923
194470,000000; 0,200782; -0,320259; 0,216769
194479,000000; 0,154319; -0,334307; 0,187333
194488,000000; 0,106817; -0,378518; 0,131729
194497,000000; 0,058843; -0,431672; 0,064315
194507,000000; 0,014050; -0,511000; -0,030533
194516,000000; -0,031058; -0,644941; -0,075641
194525,000000; -0,070307; -0,682674; -0,114890
194534,000000; -0,101398; -0,693419; -0,145981
194543,000000; -0,131827; -0,674147; -0,176410
194552,000000; -0,162571; -0,736995; -0,207154
194561,000000; -0,193504; -0,776998; -0,238087
194570,000000; -0,225634; -0,775478; -0,270217
194579,000000; -0,256000; -0,756252; -0,300583
194588,000000; -0,279908; -0,724077; -0,324491
194597,000000; -0,307250; -0,708369; -0,319142
194606,000000; -0,347350; -0,757469; -0,371902
194615,000000; -0,394064; -0,798138; -0,422986
194624,000000; -0,432620; -0,802419; -0,451602
194633,000000; -0,462892; -0,845802; -0,510381
194642,000000; -0,493006; -0,861257; -0,540495
194653,000000; -0,523025; -0,842598; -0,537773
194662,000000; -0,552037; -0,855160; -0,566709
194671,000000; -0,580324; -0,880930; -0,607093
194680,000000; -0,608075; -0,904165; -0,645746
194689,000000; -0,635984; -0,962271; -0,715922
194698,000000; -0,659168; -1,017352; -0,792411
194708,000000; -0,670855; -1,015185; -0,816430
194717,000000; -0,683234; -1,037714; -0,846908
194726,000000; -0,700874; -1,049274; -0,875067
194736,000000; -0,716498; -1,045489; -0,887408
194745,000000; -0,733162; -1,099585; -0,952427
194754,000000; -0,751558; -1,112633; -0,978154
194764,000000; -0,768379; -1,114230; -0,995073
194774,000000; -0,781672; -1,110653; -1,008062
194783,000000; -0,793453; -1,121511; -1,032211
194792,000000; -0,806021; -1,099870; -1,023853
194801,000000; -0,818968; -1,071894; -1,009602
194810,000000; -0,830686; -1,054602; -1,007608
